index,distance,root_cente,root_botto,azimuth_ra,altitude_r,depth_h_di,median_wid,median_w_1,median_row,median_r_1,panoID,depth_x,depth_y,pano_x,pano_y,pano_headi,thumbnail_,trunk_head,image_file,azimuth_de,Type,h_distance,vertex_ang,pano_hea_1,tri_x,tri_y,left_col,right_col,diameter,folder,geometry,ec5_uuid,field_diameter_m,mean_diameter,error,error_abs,error_%
0,11.3953488372093,540,472,0.054633079239359,-0.169962832597488,11.231153874550326,36.0,429,523,558,jU2oGQbTTo4Jop2ISGlF9Q,609077.0010252307,239267.9271406288,609068.2616576005,239260.8729028402,92.96061706542969,47.96,51.09024486221909,jU2oGQbTTo4Jop2ISGlF9Q_0.0_0.0_0_47.96_L45.jpg,3.130244862219095,trunk,11.499850372851952,42.95618332963085,1.622468842477377,609077.2101077085,239268.09590770415,522.0,558.0,0.805680368478136,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\jU2oGQbTTo4Jop2ISGlF9Q_0.0_0.0_0_47.96_L45_annotated.jpg,POINT (609077.2101077085 239268.09590770415),1b6148ba-5912-44a7-ae4f-a95e62b1e8b4,0.840848105577112,0.8239556426027056,-0.016892462974406386,0.016892462974406386,0.020089791321837285
0,11.3953488372093,540,472,0.054633079239359,-0.169962832597488,11.231153874550326,36.0,429,523,558,jU2oGQbTTo4Jop2ISGlF9Q,609077.0010252307,239267.9271406288,609068.2616576005,239260.8729028402,92.96061706542969,47.96,51.09024486221909,jU2oGQbTTo4Jop2ISGlF9Q_0.0_0.0_0_47.96_L45.jpg,3.130244862219095,trunk,11.566608670190128,42.95618332963085,1.622468842477377,609077.2620547576,239268.13783829374,522.0,558.0,0.810357459731895,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\jU2oGQbTTo4Jop2ISGlF9Q_0.0_0.0_0_47.96_L45_annotated.jpg,POINT (609077.2620547576 239268.13783829374),1b6148ba-5912-44a7-ae4f-a95e62b1e8b4,0.840848105577112,0.8239556426027056,-0.016892462974406386,0.016892462974406386,0.020089791321837285
0,16.03290322580645,401,448,-0.213493008659266,-0.121559785198728,15.914591669269528,32.0,417,385,416,sJm_PTo5sdMLccs2XsFOJQ,609075.8391765008,239268.98533483752,609088.4991905664,239259.34177367695,94.5309829711914,319.53,307.2977516482741,sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_319.53_L135.jpg,-12.232248351725886,trunk,14.15587454238497,32.68567986781591,1.649876897993982,609077.2382311561,239267.91962755896,385.0,417.0,0.844684384942481,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_319.53_L135_annotated.jpg,POINT (609077.2382311561 239267.91962755896),1b6148ba-5912-44a7-ae4f-a95e62b1e8b4,0.840848105577112,0.8239556426027056,-0.016892462974406386,0.016892462974406386,0.020089791321837285
0,10.2672131147541,824,554,0.547284380987437,-0.276283717652662,9.877837426412723,13.0,470,818,830,sJm_PTo5sdMLccs2XsFOJQ,609094.2894776585,239267.34453867495,609088.4991905664,239259.34177367695,94.5309829711914,4.53,35.88708522400993,sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_4.53_L90.jpg,31.35708522400993,trunk,8.516141435635193,59.52130230391861,1.649876897993982,609093.4912654205,239266.24132827146,817.5,830.5,0.157676507107704,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_4.53_L90_annotated.jpg,POINT (609093.4912654205 239266.24132827146),1adca646-b8e4-482f-9070-1722d81ae2dd,0.185956792579554,0.16616621234934317,-0.019790580230210825,0.019790580230210825,0.10642569145057842
0,10.342400000000005,120,527,-0.653426341180762,-0.218231549038656,10.097097420918008,15.0,456,113,127,HWNdVqAf90a1evopt2Oaow,609093.0700722755,239266.89828529904,609098.5128502914,239258.3937251225,94.81648254394531,4.82,-32.61857157233303,HWNdVqAf90a1evopt2Oaow_0.0_0.0_0_4.82_L90.jpg,-37.43857157233303,trunk,9.31187782201652,51.97304089973841,1.654859805551575,609093.4933400516,239266.23691232697,112.5,127.5,0.171992234220017,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\HWNdVqAf90a1evopt2Oaow_0.0_0.0_0_4.82_L90_annotated.jpg,POINT (609093.4933400516 239266.23691232697),1adca646-b8e4-482f-9070-1722d81ae2dd,0.185956792579554,0.16616621234934317,-0.019790580230210825,0.019790580230210825,0.10642569145057842
0,10.629999999999995,388,532,-0.237612313865471,-0.273880747801489,10.233804212711012,11.0,459,383,393,sJm_PTo5sdMLccs2XsFOJQ,609094.5022987429,239267.62992430813,609088.4991905664,239259.34177367695,94.5309829711914,49.53,35.915817255170644,sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_49.53_L45.jpg,-13.614182744829352,trunk,8.513780951133048,59.492570272757895,1.649876897993982,609093.4933400516,239266.23691232697,382.5,393.5,0.172771099451257,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_49.53_L45_annotated.jpg,POINT (609093.4933400516 239266.23691232697),1adca646-b8e4-482f-9070-1722d81ae2dd,0.185956792579554,0.16616621234934317,-0.019790580230210825,0.019790580230210825,0.10642569145057842
0,10.629999999999995,388,532,-0.237612313865471,-0.273880747801489,10.233804212711012,11.0,459,383,393,sJm_PTo5sdMLccs2XsFOJQ,609094.5022987429,239267.62992430813,609088.4991905664,239259.34177367695,94.5309829711914,49.53,35.915817255170644,sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_49.53_L45.jpg,-13.614182744829352,trunk,8.514460765089932,59.492570272757895,1.649876897993982,609093.4937388278,239266.23746289453,382.5,393.5,0.17278489499115,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\sJm_PTo5sdMLccs2XsFOJQ_0.0_0.0_0_49.53_L45_annotated.jpg,POINT (609093.4937388278 239266.23746289453),1adca646-b8e4-482f-9070-1722d81ae2dd,0.185956792579554,0.16616621234934317,-0.019790580230210825,0.019790580230210825,0.10642569145057842
3,11.795180722891564,580,498,0.132039761614639,-0.217235167589178,11.517959615050891,9.0,442,576,584,HWNdVqAf90a1evopt2Oaow,609092.3048243996,239268.09546765778,609098.5128502914,239258.3937251225,94.81648254394531,319.82,327.3853210684323,HWNdVqAf90a1evopt2Oaow_0.0_0.0_0_319.82_L135.jpg,7.565321068432292,trunk,9.316715612251551,51.97693354050375,1.654859805551575,609093.4912654205,239266.24132827146,575.5,584.5,0.160925901599582,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\HWNdVqAf90a1evopt2Oaow_0.0_0.0_0_319.82_L135_annotated.jpg,POINT (609093.4912654205 239266.24132827146),1adca646-b8e4-482f-9070-1722d81ae2dd,0.185956792579554,0.16616621234934317,-0.019790580230210825,0.019790580230210825,0.10642569145057842
3,11.795180722891564,580,498,0.132039761614639,-0.217235167589178,11.517959615050891,9.0,442,576,584,HWNdVqAf90a1evopt2Oaow,609092.3048243996,239268.09546765778,609098.5128502914,239258.3937251225,94.81648254394531,319.82,327.3853210684323,HWNdVqAf90a1evopt2Oaow_0.0_0.0_0_319.82_L135.jpg,7.565321068432292,trunk,9.312126616480173,51.97693354050375,1.654859805551575,609093.4937388278,239266.23746289453,575.5,584.5,0.160846636726349,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\HWNdVqAf90a1evopt2Oaow_0.0_0.0_0_319.82_L135_annotated.jpg,POINT (609093.4937388278 239266.23746289453),1adca646-b8e4-482f-9070-1722d81ae2dd,0.185956792579554,0.16616621234934317,-0.019790580230210825,0.019790580230210825,0.10642569145057842
0,7.278,87,590,-0.692814091540483,-0.300226169408611,6.952452345755995,28.0,521,27,157,VQyJI_QhA31YcKqD8uMLTw,609109.6482823028,239264.2521027372,609108.331856518,239257.425418566,95.61062622070312,50.61,10.914676567540047,VQyJI_QhA31YcKqD8uMLTw_0.0_0.0_0_50.61_L45.jpg,-39.69532343245995,trunk,7.845818658758365,86.23494026181378,1.668720227444892,609109.8174385071,239265.12930827055,73.0,101.0,0.254044935152226,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\VQyJI_QhA31YcKqD8uMLTw_0.0_0.0_0_50.61_L45_annotated.jpg,POINT (609109.8174385071 239265.12930827055),0dc4dabb-48a4-4de5-aad1-f31d5df0b7dc,0.986379508465459,0.778952662988718,-0.20742684547674095,0.20742684547674095,0.21029111381220936
0,9.35956043956044,567,545,0.107011515687447,-0.303025496494597,8.933120359703183,69.0,470,532,600,VQyJI_QhA31YcKqD8uMLTw,609110.1496860092,239266.1716254754,609108.331856518,239257.425418566,95.61062622070312,5.61,11.741308208188691,VQyJI_QhA31YcKqD8uMLTw_0.0_0.0_0_5.61_L90.jpg,6.131308208188691,trunk,7.764639152357374,85.40830862116513,1.668720227444892,609109.9119079973,239265.0275931555,532.5,601.5,1.032234035238908,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\VQyJI_QhA31YcKqD8uMLTw_0.0_0.0_0_5.61_L90_annotated.jpg,POINT (609109.9119079973 239265.0275931555),0dc4dabb-48a4-4de5-aad1-f31d5df0b7dc,0.986379508465459,0.778952662988718,-0.20742684547674095,0.20742684547674095,0.21029111381220936
0,13.857021276595747,465,464,-0.091540323669851,-0.154358067721549,13.692267235062763,39.0,426,445,483,1stgjxbYI9gxL3PJ7DbSBw,609108.7939674085,239266.2312775971,609118.1119312185,239256.19864422048,97.359619140625,322.36,317.115125798456,1stgjxbYI9gxL3PJ7DbSBw_0.0_0.0_0_322.36_L135.jpg,-5.244874201543976,trunk,12.049511198570299,39.96550896910219,1.699245912491598,609109.9119079973,239265.0275931555,445.5,484.5,0.909526677471623,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\1stgjxbYI9gxL3PJ7DbSBw_0.0_0.0_0_322.36_L135_annotated.jpg,POINT (609109.9119079973 239265.0275931555),0dc4dabb-48a4-4de5-aad1-f31d5df0b7dc,0.986379508465459,0.778952662988718,-0.20742684547674095,0.20742684547674095,0.21029111381220936
0,13.857021276595747,465,464,-0.091540323669851,-0.154358067721549,13.692267235062763,39.0,426,445,483,1stgjxbYI9gxL3PJ7DbSBw,609108.7939674085,239266.2312775971,609118.1119312185,239256.19864422048,97.359619140625,322.36,317.115125798456,1stgjxbYI9gxL3PJ7DbSBw_0.0_0.0_0_322.36_L135.jpg,-5.244874201543976,trunk,12.188329242156305,39.96550896910219,1.699245912491598,609109.8174385071,239265.12930827055,445.5,484.5,0.920005004092115,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\1stgjxbYI9gxL3PJ7DbSBw_0.0_0.0_0_322.36_L135_annotated.jpg,POINT (609109.8174385071 239265.12930827055),0dc4dabb-48a4-4de5-aad1-f31d5df0b7dc,0.986379508465459,0.778952662988718,-0.20742684547674095,0.20742684547674095,0.21029111381220936
0,10.511961722488039,303,513,-0.387557972788602,-0.229168980257172,10.237131871712215,33.0,449,287,319,AdJs0TBvP6SC603OOmn4XQ,609125.23100072,239264.7403643951,609127.7985735472,239254.830448213,97.67767333984375,7.68,-14.525436157432912,AdJs0TBvP6SC603OOmn4XQ_0.0_0.0_0_7.68_L90.jpg,-22.20543615743291,trunk,9.175952198721212,112.18707181308712,1.70479700546776,609125.4971549639,239263.7131038552,286.5,319.5,0.506817455480673,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\AdJs0TBvP6SC603OOmn4XQ_0.0_0.0_0_7.68_L90_annotated.jpg,POINT (609125.4971549639 239263.7131038552),1ff3430f-7161-4559-9ce9-dcca1f4c3521,0.541700221862178,0.504835606022298,-0.03686461583987999,0.03686461583987999,0.06805353653567316
2,19.008484848484848,412,445,-0.192884312257975,-0.116402612364906,18.879851809860035,17.0,415,404,420,5kTjuAGYp5jNzaOpt54sWQ,609123.093001599,239265.7569238023,609137.4774479644,239253.5284117455,96.41649627685547,321.42,310.36854297333457,5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_321.42_L135.jpg,-11.051457026665435,trunk,15.724356067771833,32.70690731768036,1.682785313267982,609125.4971549639,239263.7131038552,403.5,420.5,0.502853756563923,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_321.42_L135_annotated.jpg,POINT (609125.4971549639 239263.7131038552),1ff3430f-7161-4559-9ce9-dcca1f4c3521,0.541700221862178,0.504835606022298,-0.03686461583987999,0.03686461583987999,0.06805353653567316
0,10.068586387434557,131,538,-0.639740549898664,-0.236775668238738,9.787666347974906,33.0,462,116,148,5kTjuAGYp5jNzaOpt54sWQ,609139.971978342,239262.99285735708,609137.4774479644,239253.5284117455,96.41649627685547,51.42,14.765566507428113,5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_51.42_L45.jpg,-36.65443349257189,trunk,9.636957510507932,81.25866684051094,1.682785313267982,609139.9335679834,239262.84712541805,114.5,147.5,0.399773579123158,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_51.42_L45_annotated.jpg,POINT (609139.9335679834 239262.84712541805),590270bb-c94b-46c5-a456-86c5c9c4c5de,0.452764364541522,0.4059403839684487,-0.0468239805730733,0.0468239805730733,0.10341799010725627
0,10.068586387434557,131,538,-0.639740549898664,-0.236775668238738,9.787666347974906,33.0,462,116,148,5kTjuAGYp5jNzaOpt54sWQ,609139.971978342,239262.99285735708,609137.4774479644,239253.5284117455,96.41649627685547,51.42,14.765566507428113,5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_51.42_L45.jpg,-36.65443349257189,trunk,9.650783020222564,81.25866684051094,1.682785313267982,609139.9370916175,239262.86049436423,114.5,147.5,0.400347108008783,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_51.42_L45_annotated.jpg,POINT (609139.9370916175 239262.86049436423),590270bb-c94b-46c5-a456-86c5c9c4c5de,0.452764364541522,0.4059403839684487,-0.0468239805730733,0.0468239805730733,0.10341799010725627
0,11.901395348837205,588,510,0.147361481088652,-0.238782399983172,11.563713267701754,22.0,448,578,599,5kTjuAGYp5jNzaOpt54sWQ,609140.4436780487,239264.70521556522,609137.4774479644,239253.5284117455,96.41649627685547,6.42,14.86319092917663,5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_6.42_L90.jpg,8.443190929176632,trunk,9.639964279983447,97.20155527352244,1.682785313267982,609139.950213537,239262.84583315608,577.0,599.0,0.40520166621105,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\5kTjuAGYp5jNzaOpt54sWQ_0.0_0.0_0_6.42_L90_annotated.jpg,POINT (609139.950213537 239262.84583315608),590270bb-c94b-46c5-a456-86c5c9c4c5de,0.452764364541522,0.4059403839684487,-0.0468239805730733,0.0468239805730733,0.10341799010725627
0,12.70103092783505,82,497,-0.69856820768095,-0.167424366900086,12.5234355744113,27.0,441,69,95,15oCd-mPagUVtzLLr7urPg,609139.9848444698,239262.7737179287,609147.1563511797,239252.50697890914,95.09471893310547,5.09,-34.9350100021368,15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_5.09_L90.jpg,-40.0250100021368,trunk,12.61297851124264,49.04075664992416,1.65971594664128,609139.9335679834,239262.84712541805,68.5,95.5,0.390051907941032,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_5.09_L90_annotated.jpg,POINT (609139.9335679834 239262.84712541805),590270bb-c94b-46c5-a456-86c5c9c4c5de,0.452764364541522,0.4059403839684487,-0.0468239805730733,0.0468239805730733,0.10341799010725627
0,15.206857142857144,557,469,0.087665356782255,-0.163894676065744,15.00307468485323,17.0,428,549,565,15oCd-mPagUVtzLLr7urPg,609138.5751648461,239264.81370435128,609147.1563511797,239252.50697890914,95.09471893310547,320.09,325.1128549531318,15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_320.09_L135.jpg,5.022854953131803,trunk,12.621925007914255,49.088621605192714,1.65971594664128,609139.9370916175,239262.86049436423,548.5,565.5,0.415819267812561,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_320.09_L135_annotated.jpg,POINT (609139.9370916175 239262.86049436423),590270bb-c94b-46c5-a456-86c5c9c4c5de,0.452764364541522,0.4059403839684487,-0.0468239805730733,0.0468239805730733,0.10341799010725627
0,15.685365853658537,547,471,0.068253191345012,-0.167929666529046,15.46471853060017,15.0,428,540,554,AdJs0TBvP6SC603OOmn4XQ,609140.7078668819,239263.3455914783,609127.7985735472,239254.830448213,97.67767333984375,52.68,56.59061980236803,AdJs0TBvP6SC603OOmn4XQ_0.0_0.0_0_52.68_L45.jpg,3.910619802368024,trunk,14.557085911222213,41.07101585328618,1.70479700546776,609139.950213537,239262.84583315608,539.5,554.5,0.424448774714108,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\AdJs0TBvP6SC603OOmn4XQ_0.0_0.0_0_52.68_L45_annotated.jpg,POINT (609139.950213537 239262.84583315608),590270bb-c94b-46c5-a456-86c5c9c4c5de,0.452764364541522,0.4059403839684487,-0.0468239805730733,0.0468239805730733,0.10341799010725627
1,10.779824561403508,799,511,0.51090454260864,-0.213087101696751,10.536014233978985,18.0,448,791,808,kg5Va-TcYa2Ud43zQRGhxg,609154.6475915198,239262.0234269801,609156.8430669203,239251.71869584802,93.6993179321289,318.7,347.9726740255368,kg5Va-TcYa2Ud43zQRGhxg_0.0_0.0_0_318.70_L135.jpg,29.272674025536812,trunk,9.964483238373262,73.3203245579698,1.635361604788614,609154.7666861047,239261.464442044,790.0,808.0,0.266549083233277,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\kg5Va-TcYa2Ud43zQRGhxg_0.0_0.0_0_318.70_L135_annotated.jpg,POINT (609154.7666861047 239261.464442044),8d5dc089-288b-47eb-b568-b94c9c1b7172,0.291062805776693,0.26715006560600735,-0.023912740170685676,0.023912740170685676,0.08215663319425233
1,10.779824561403508,799,511,0.51090454260864,-0.213087101696751,10.536014233978985,18.0,448,791,808,kg5Va-TcYa2Ud43zQRGhxg,609154.6475915198,239262.0234269801,609156.8430669203,239251.71869584802,93.6993179321289,318.7,347.9726740255368,kg5Va-TcYa2Ud43zQRGhxg_0.0_0.0_0_318.70_L135.jpg,29.272674025536812,trunk,9.996286063207476,73.3203245579698,1.635361604788614,609154.7600590901,239261.4955467437,790.0,808.0,0.267399806105803,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\kg5Va-TcYa2Ud43zQRGhxg_0.0_0.0_0_318.70_L135_annotated.jpg,POINT (609154.7600590901 239261.4955467437),8d5dc089-288b-47eb-b568-b94c9c1b7172,0.291062805776693,0.26715006560600735,-0.023912740170685676,0.023912740170685676,0.08215663319425233
0,11.245783132530121,367,496,-0.275976483009098,-0.207444605618906,11.004678244167426,16.0,442,359,374,kg5Va-TcYa2Ud43zQRGhxg,609154.5339744914,239262.4783907978,609156.8430669203,239251.71869584802,93.6993179321289,3.7,-12.112287721285211,kg5Va-TcYa2Ud43zQRGhxg_0.0_0.0_0_3.70_L90.jpg,-15.81228772128521,trunk,9.98483549002465,73.23536281114781,1.635361604788614,609154.7479663165,239261.48125151868,359.0,375.0,0.28883312955989,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\kg5Va-TcYa2Ud43zQRGhxg_0.0_0.0_0_3.70_L90_annotated.jpg,POINT (609154.7479663165 239261.48125151868),8d5dc089-288b-47eb-b568-b94c9c1b7172,0.291062805776693,0.26715006560600735,-0.023912740170685676,0.023912740170685676,0.08215663319425233
1,12.222641509433963,874,500,0.615429352753105,-0.182926054931958,12.018714453678815,16.0,443,867,882,15oCd-mPagUVtzLLr7urPg,609154.938169502,239261.66628023176,609147.1563511797,239252.50697890914,95.09471893310547,5.09,40.351504501220866,15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_5.09_L90.jpg,35.26150450122086,trunk,11.753865044418715,54.30084496634617,1.65971594664128,609154.7666861047,239261.464442044,866.0,882.0,0.244889621807543,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_5.09_L90_annotated.jpg,POINT (609154.7666861047 239261.464442044),8d5dc089-288b-47eb-b568-b94c9c1b7172,0.291062805776693,0.26715006560600735,-0.023912740170685676,0.023912740170685676,0.08215663319425233
3,13.06766917293233,423,480,-0.172108387882836,-0.182670544962037,12.850250319565143,12.0,433,418,429,15oCd-mPagUVtzLLr7urPg,609155.4555963526,239262.31776189702,609147.1563511797,239252.50697890914,95.09471893310547,50.09,40.22891575551301,15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_50.09_L45.jpg,-9.861084244486994,trunk,11.75458162830029,54.42343371205403,1.65971594664128,609154.7479663165,239261.48125151868,417.0,429.0,0.267401403035189,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_50.09_L45_annotated.jpg,POINT (609154.7479663165 239261.48125151868),8d5dc089-288b-47eb-b568-b94c9c1b7172,0.291062805776693,0.26715006560600735,-0.023912740170685676,0.023912740170685676,0.08215663319425233
3,13.06766917293233,423,480,-0.172108387882836,-0.182670544962037,12.850250319565143,12.0,433,418,429,15oCd-mPagUVtzLLr7urPg,609155.4555963526,239262.31776189702,609147.1563511797,239252.50697890914,95.09471893310547,50.09,40.22891575551301,15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_50.09_L45.jpg,-9.861084244486994,trunk,11.77330564047229,54.42343371205403,1.65971594664128,609154.7600590901,239261.4955467437,417.0,429.0,0.267827349894342,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\15oCd-mPagUVtzLLr7urPg_0.0_0.0_0_50.09_L45_annotated.jpg,POINT (609154.7600590901 239261.4955467437),8d5dc089-288b-47eb-b568-b94c9c1b7172,0.291062805776693,0.26715006560600735,-0.023912740170685676,0.023912740170685676,0.08215663319425233
0,11.183464566929132,169,514,-0.590252824772067,-0.207897404622521,10.94265168794434,55.0,450,143,197,Pa0i4gXhjfPGumg0GZ5NEw,609189.4144677831,239258.8764456279,609194.6323241607,239249.25794258495,95.33656311035156,5.34,-28.478995705114368,Pa0i4gXhjfPGumg0GZ5NEw_0.0_0.0_0_5.34_L90.jpg,-33.81899570511437,trunk,10.638270130195588,56.52195826195282,1.663936923811001,609189.5596080377,239258.6088966806,141.5,196.5,0.788725163245464,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\Pa0i4gXhjfPGumg0GZ5NEw_0.0_0.0_0_5.34_L90_annotated.jpg,POINT (609189.5596080377 239258.6088966806),681a1ef7-c3df-4e22-a147-34ecc6da8efa,0.768082404132939,0.7807553550782619,0.012672950945322836,0.012672950945322836,0.016499467865858587
1,12.90344827586207,615,497,0.19852210837819,-0.213083656772741,12.611616753356422,41.0,442,595,635,Pa0i4gXhjfPGumg0GZ5NEw,609188.6561116533,239260.3636961029,609194.6323241607,239249.25794258495,95.33656311035156,320.34,331.714478950109,Pa0i4gXhjfPGumg0GZ5NEw_0.0_0.0_0_320.34_L135.jpg,11.37447895010902,trunk,10.647036905193225,56.7154329171762,1.663936923811001,609189.5870586437,239258.6336927269,594.5,635.5,0.818875107264941,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\Pa0i4gXhjfPGumg0GZ5NEw_0.0_0.0_0_320.34_L135_annotated.jpg,POINT (609189.5870586437 239258.6336927269),681a1ef7-c3df-4e22-a147-34ecc6da8efa,0.768082404132939,0.7807553550782619,0.012672950945322836,0.012672950945322836,0.016499467865858587
1,12.90344827586207,615,497,0.19852210837819,-0.213083656772741,12.611616753356422,41.0,442,595,635,Pa0i4gXhjfPGumg0GZ5NEw,609188.6561116533,239260.3636961029,609194.6323241607,239249.25794258495,95.33656311035156,320.34,331.714478950109,Pa0i4gXhjfPGumg0GZ5NEw_0.0_0.0_0_320.34_L135.jpg,11.37447895010902,trunk,10.762625008698663,56.7154329171762,1.663936923811001,609189.5322854071,239258.7354792791,594.5,635.5,0.827765113141637,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\Pa0i4gXhjfPGumg0GZ5NEw_0.0_0.0_0_320.34_L135_annotated.jpg,POINT (609189.5322854071 239258.7354792791),681a1ef7-c3df-4e22-a147-34ecc6da8efa,0.768082404132939,0.7807553550782619,0.012672950945322836,0.012672950945322836,0.016499467865858587
0,14.070098039215686,506,485,-0.011718213602394,-0.194751939417262,13.804112758084184,31.0,435,491,521,Q1nm7SSKRmPKA1mtQBeEOQ,609190.813089453,239259.74116251047,609180.5693829647,239250.48805457746,93.58373260498047,48.58,47.90859581715002,Q1nm7SSKRmPKA1mtQBeEOQ_0.0_0.0_0_48.58_L45.jpg,-0.671404182849976,trunk,12.11495865972058,47.0904502157828,1.633344260262879,609189.5596080377,239258.6088966806,490.5,521.5,0.733086498714342,D:\OneDrive_PSU\OneDrive - The Pennsylvania State University\Research_doc\street_image_mapping\Heyward_st_pano_thumnail_segmented\Q1nm7SSKRmPKA1mtQBeEOQ_0.0_0.0_0_48.58_L45_annotated.jpg,POINT (609189.5596080377 239258.6088966806),681a1ef7-c3df-4e22-a147-34ecc6da8efa,0.768082404132939,0.7807553550782619,0.012672950945322836,0.012672950945322836,0.016499467865858587
