index,distance,root_center_col,root_bottom_row,azimuth_rad,altitude_rad,depth_h_distance,median_wid,median_wid_row,median_row_start_col,median_row_end_col,panoID,depth_x,depth_y,pano_x,pano_y,pano_heading_deg,thumbnail_heading_deg,trunk_heading_deg,image_file,azimuth_deg,geometry,Type,h_distance_to_camera,vertex_angle_deg,pano_heading_rad,tri_x,tri_y,left_col,right_col,diameter
1,18.081159420289854,404,456,-0.20788992720226293,-0.13673850588125158,17.91238712674447,9.0,421,400,408,Ahhafd9zHiaSKhkiPFDxiA,608878.6472623729,239313.7739146914,608867.3943752598,239299.83741067507,5.826124668121338,50.83,38.9187845680284,Ahhafd9zHiaSKhkiPFDxiA_0.0_0.0_0_50.83_R45.jpg,-11.911215431971591,POINT (608878.6472623729 239313.7739146914),trunk,14.844439328347317,33.069870704670905,0.10168505809037925,608876.7199218124,239311.38693709252,399.5,408.5,0.24981362972767365
0,10.32336448598131,387,517,-0.2394563998879378,-0.24719272225501368,10.009566564432946,11.0,454,384,394,XB3GVIQfl9wCEdcTZQhwBA,608878.3591036211,239311.62577104208,608868.4541233262,239310.18258423297,5.42770528793335,95.43,81.71015890902426,XB3GVIQfl9wCEdcTZQhwBA_0.0_0.0_0_95.43_R90.jpg,-13.719841090975754,POINT (608878.3591036211 239311.62577104208),trunk,8.353076704089275,104.13875495433321,0.0947313281023438,608876.7199218124,239311.38693709252,381.5,392.5,0.1693579872088797
2,11.023684210526316,363,515,-0.2831940042619874,-0.240897299876848,10.705367538601193,15.0,451,353,367,Ahhafd9zHiaSKhkiPFDxiA,608877.9240102727,239301.76916651646,608867.3943752598,239299.83741067507,5.826124668121338,95.83,79.60417877237828,Ahhafd9zHiaSKhkiPFDxiA_0.0_0.0_0_95.83_R90.jpg,-16.225821227621726,POINT (608877.9240102727 239301.76916651646),trunk,8.715632678193119,73.75526490902078,0.10168505809037925,608875.9669376381,239301.41012401506,355.5,370.5,0.2353865529476685
1,11.808510638297868,503,487,-0.017576314844495584,-0.19849224391384726,11.57665063363336,11.0,438,499,509,XB3GVIQfl9wCEdcTZQhwBA,608875.9843874822,239301.38974841996,608868.4541233262,239310.18258423297,5.42770528793335,140.43,139.42295134001728,XB3GVIQfl9wCEdcTZQhwBA_0.0_0.0_0_140.43_R135.jpg,-1.0070486599827349,POINT (608875.9843874822 239301.38974841996),trunk,11.549824118148743,46.42596252334019,0.0947313281023438,608875.9669376381,239301.41012401506,497.5,508.5,0.24804980937922166
0,11.068907563025212,1001,500,0.7624251826640167,-0.1623987543367113,10.923265957129503,44.0,443,980,1023,Ahhafd9zHiaSKhkiPFDxiA,608874.4864761895,239291.5295924553,608867.3943752598,239299.83741067507,5.826124668121338,95.83,139.513745161139,Ahhafd9zHiaSKhkiPFDxiA_0.0_0.0_0_95.83_R90.jpg,43.683745161139015,POINT (608874.4864761895 239291.5295924553),trunk,12.85062887998822,133.66483129778152,0.10168505809037925,608875.7378466524,239290.06371394705,979.0,1023.0,0.5776568104964657
0,19.942583732057415,695,440,0.3432713732994841,-0.10263203881653324,19.837644932042423,22.0,413,685,706,XB3GVIQfl9wCEdcTZQhwBA,608875.2071027987,239291.52971783947,608868.4541233262,239310.18258423297,5.42770528793335,140.43,160.09800091772019,XB3GVIQfl9wCEdcTZQhwBA_0.0_0.0_0_140.43_R135.jpg,19.668000917720214,POINT (608875.2071027987 239291.52971783947),trunk,21.396765341383343,25.750912945637282,0.0947313281023438,608875.7378466524,239290.06371394705,684.0,706.0,0.8151343264619386
1,14.565555555555553,753,473,0.43993663849642184,-0.1559981097898537,14.388685291576648,19.0,429,743,761,B-YiOlc-JPoHnCiEnmNAhw,608655.4698042141,239279.39515524392,608652.5068549063,239293.475467592,97.9058837890625,142.91,168.11651263901757,B-YiOlc-JPoHnCiEnmNAhw_0.0_0.0_0_142.91_R45.jpg,25.20651263901759,POINT (608655.4698042141 239279.39515524392),trunk,13.27053936745601,71.32274416100785,1.708780029194082,608655.2395531783,239280.4893374811,743.5,762.5,0.4031150377094998
1,14.64782608695652,757,475,0.4463128601145059,-0.15897151085229735,14.463126056073868,20.0,430,747,766,Pnapdk6CghdINLKGMX1fAw,608654.9122553775,239279.95485589904,608662.4653096988,239292.28909222456,95.90617370605469,185.91,211.48184322697387,Pnapdk6CghdINLKGMX1fAw_0.0_0.0_0_185.91_R90.jpg,25.571843226973883,POINT (608654.9122553775 239279.95485589904),trunk,13.836392929536364,65.31192525103586,1.6738785041602666,608655.2395531783,239280.4893374811,747.0,767.0,0.43975355750073114
0,7.415325670498085,634,600,0.2339192062147334,-0.3894271368987317,6.860115796599402,43.0,495,611,653,B-YiOlc-JPoHnCiEnmNAhw,608650.0135057628,239287.08450531773,608652.5068549063,239293.475467592,97.9058837890625,187.91,201.3125832631546,B-YiOlc-JPoHnCiEnmNAhw_0.0_0.0_0_187.91_R90.jpg,13.4025832631546,POINT (608650.0135057628 239287.08450531773),trunk,6.115361283652984,104.51881478514488,1.708780029194082,608650.2841911393,239287.77832713313,612.5,655.5,0.48566084109077406
0,13.59611650485437,686,486,0.3275984409505308,-0.18643342286023476,13.360517120924568,20.0,436,676,695,Pnapdk6CghdINLKGMX1fAw,608649.9362466466,239287.64948051993,608662.4653096988,239292.28909222456,95.90617370605469,230.91,249.6800080415311,Pnapdk6CghdINLKGMX1fAw_0.0_0.0_0_230.91_R135.jpg,18.77000804153113,POINT (608649.9362466466 239287.64948051993),trunk,12.989482325042284,27.11376043647863,1.6738785041602666,608650.2841911393,239287.77832713313,676.0,696.0,0.4548136966022797
0,9.197626112759645,148,541,-0.6180289122825617,-0.24490233252764534,8.923178241076862,61.0,464,119,179,B-YiOlc-JPoHnCiEnmNAhw,608655.1900397683,239301.985674929,608652.5068549063,239293.475467592,97.9058837890625,52.91,17.49955170914825,B-YiOlc-JPoHnCiEnmNAhw_0.0_0.0_0_52.91_L45.jpg,-35.410448290851754,POINT (608655.1900397683 239301.985674929),trunk,9.225279852678243,79.29421676886147,1.708780029194082,608655.2808812207,239302.27379506757,117.5,178.5,0.7300981764389857
0,14.157823129251703,542,481,0.058526832566301756,-0.18692091105338587,13.911209317064278,31.0,434,528,558,Pnapdk6CghdINLKGMX1fAw,608654.3403192346,239303.58095985663,608662.4653096988,239292.28909222456,95.90617370605469,320.91,324.26334049431796,Pnapdk6CghdINLKGMX1fAw_0.0_0.0_0_320.91_L135.jpg,3.3533404943179117,POINT (608654.3403192346 239303.58095985663),trunk,12.300825314611766,47.469572016308234,1.6738785041602666,608655.2808812207,239302.27379506757,526.5,557.5,0.7418930430925302
0,9.197626112759645,148,541,-0.6180289122825617,-0.24490233252764534,8.923178241076862,61.0,464,119,179,B-YiOlc-JPoHnCiEnmNAhw,608655.1900397683,239301.985674929,608652.5068549063,239293.475467592,97.9058837890625,52.91,17.49955170914825,B-YiOlc-JPoHnCiEnmNAhw_0.0_0.0_0_52.91_L45.jpg,-35.410448290851754,POINT (608655.1900397683 239301.985674929),trunk,9.197247784361753,79.29421676886147,1.708780029194082,608655.2724520244,239302.2470603429,117.5,178.5,0.7278796895977718
0,11.463013698630139,55,514,-0.7286994529784702,-0.18720642970811843,11.262731845731276,53.0,452,30,82,Pnapdk6CghdINLKGMX1fAw,608655.870488982,239301.41912334945,608662.4653096988,239292.28909222456,95.90617370605469,5.91,-35.84140318915812,Pnapdk6CghdINLKGMX1fAw_0.0_0.0_0_5.91_L90.jpg,-41.751403189158125,POINT (608655.870488982 239301.41912334945),trunk,12.28406816046912,47.36482833283213,1.6738785041602666,608655.2724520244,239302.2470603429,28.5,81.5,0.7079135390177118
0,10.984684684684686,600,515,0.17021192528547438,-0.24701237706363627,10.651269254377189,43.0,450,579,621,B-YiOlc-JPoHnCiEnmNAhw,608655.7385376805,239303.62464308445,608652.5068549063,239293.475467592,97.9058837890625,7.91,17.662424941653786,B-YiOlc-JPoHnCiEnmNAhw_0.0_0.0_0_7.91_L90.jpg,9.752424941653782,POINT (608655.7385376805 239303.62464308445),trunk,9.205765948624629,79.13134353635594,1.708780029194082,608655.299960078,239302.24727984495,578.5,621.5,0.7503693681300332
0,14.157823129251703,542,481,0.058526832566301756,-0.18692091105338587,13.911209317064278,31.0,434,528,558,Pnapdk6CghdINLKGMX1fAw,608654.3403192346,239303.58095985663,608662.4653096988,239292.28909222456,95.90617370605469,320.91,324.26334049431796,Pnapdk6CghdINLKGMX1fAw_0.0_0.0_0_320.91_L135.jpg,3.3533404943179117,POINT (608654.3403192346 239303.58095985663),trunk,12.268159432930489,47.469572016308234,1.6738785041602666,608655.299960078,239302.24727984495,526.5,557.5,0.7399228833881212
0,13.831446540880505,514,458,0.003906230131966971,-0.14353621359107796,13.689208809992984,59.0,423,487,545,Bh1XDgX1PfhlrhBe37npKQ,608851.5940575288,239263.64552003966,608861.9806958877,239272.562480365,184.1303405761719,229.13,229.35381050036852,Bh1XDgX1PfhlrhBe37npKQ_0.0_0.0_0_229.13_R45.jpg,0.22381050036853803,POINT (608851.5940575288 239263.64552003966),trunk,11.555163121348393,41.5710922469986,3.2136806958727124,608853.2132570834,239265.03560773592,484.5,543.5,1.3293271347757531
0,10.066213151927437,222,493,-0.5153518660125432,-0.18316406046889724,9.897828644500459,124.0,441,160,283,7Obu4ZOJs_ARtiXOI5Axwg,608851.2824117425,239265.73656622632,608860.5861307961,239262.35901923964,184.4836730957031,319.48,289.9525131132898,7Obu4ZOJs_ARtiXOI5Axwg_0.0_0.0_0_319.48_R135.jpg,-29.52748688671022,POINT (608851.2824117425 239265.73656622632),trunk,7.8436848968579715,77.83020514008012,3.219847511692899,608853.2132570834,239265.03560773592,160.0,284.0,1.4360352759603783
0,13.831446540880505,514,458,0.003906230131966971,-0.14353621359107796,13.689208809992984,59.0,423,487,545,Bh1XDgX1PfhlrhBe37npKQ,608851.5940575288,239263.64552003966,608861.9806958877,239272.562480365,184.1303405761719,229.13,229.35381050036852,Bh1XDgX1PfhlrhBe37npKQ_0.0_0.0_0_229.13_R45.jpg,0.22381050036853803,POINT (608851.5940575288 239263.64552003966),trunk,11.649504514345422,41.5710922469986,3.2136806958727124,608853.141675888,239264.97415506394,484.5,543.5,1.3401803414614981
1,10.899735449735449,648,480,0.25962962940825746,-0.17927048860185674,10.725056671961807,107.0,434,607,837,7Obu4ZOJs_ARtiXOI5Axwg,608850.467261827,239265.913640373,608860.5861307961,239262.35901923964,184.4836730957031,274.48,289.3556820016388,7Obu4ZOJs_ARtiXOI5Axwg_0.0_0.0_0_274.48_R90.jpg,14.875682001638793,POINT (608850.467261827 239265.913640373),trunk,7.890427381227488,78.42703625173112,3.219847511692899,608853.141675888,239264.97415506394,594.5,701.5,1.5340244945977053
0,14.00609756097561,28,473,-0.7572931159369923,-0.12565504852212733,13.895670495612075,59.0,430,0,58,Bh1XDgX1PfhlrhBe37npKQ,608851.2214793689,239263.76879408324,608861.9806958877,239272.562480365,184.1303405761719,274.13,230.740300602499,Bh1XDgX1PfhlrhBe37npKQ_0.0_0.0_0_274.13_R90.jpg,-43.389699397501005,POINT (608851.2214793689 239263.76879408324),trunk,11.718370741936772,42.95758234912907,3.2136806958727124,608852.9073310507,239265.1466686508,-1.5,57.5,0.7133707074939649
0,10.066213151927437,222,493,-0.5153518660125432,-0.18316406046889724,9.897828644500459,124.0,441,160,283,7Obu4ZOJs_ARtiXOI5Axwg,608851.2824117425,239265.73656622632,608860.5861307961,239262.35901923964,184.4836730957031,319.48,289.9525131132898,7Obu4ZOJs_ARtiXOI5Axwg_0.0_0.0_0_319.48_R135.jpg,-29.52748688671022,POINT (608851.2824117425 239265.73656622632),trunk,8.169146514128332,77.83020514008012,3.219847511692899,608852.9073310507,239265.1466686508,160.0,284.0,1.4956213467316013
1,6.869298245614034,826,522,0.550127933104693,-0.22584420977668312,6.694855241020587,17.0,454,817,833,CopnCkcP0Q_yZIbHcw_1ig,609432.2717634245,239186.16060851858,609425.6310252168,239185.31108938745,6.188760757446289,51.19,82.71000875915418,CopnCkcP0Q_yZIbHcw_1ig_0.0_0.0_0_51.19_R45.jpg,31.52000875915419,POINT (609432.2717634245 239186.16060851858),trunk,6.737844675043792,76.98832583575928,0.10801425183565591,609432.3144053587,239186.16606350534,817.5,834.5,0.16256900286936407
0,12.711363636363636,580,454,0.13203976161463873,-0.13470789809174344,12.596206346987438,10.0,420,575,584,8isCOY5txIZmjNij-Abj7g,609433.427077495,239184.4391821252,609426.6045924326,239195.02776616218,4.640235424041748,139.64,147.20532106843228,8isCOY5txIZmjNij-Abj7g_0.0_0.0_0_139.64_R135.jpg,7.565321068432292,POINT (609433.427077495 239184.4391821252),trunk,10.54190389019887,38.51636185496261,0.08098738621720375,609432.3144053587,239186.16606350534,575.0,585.0,0.2023186832271158
0,11.662564102564101,506,505,-0.011718213602394128,-0.23205483794681675,11.349959368496089,23.0,446,495,517,DU7TvUM9kxficfWKx-DP6Q,608703.2554957555,239299.89434520202,608702.641981179,239288.5609795267,93.77410125732422,3.77,3.098595817150024,DU7TvUM9kxficfWKx-DP6Q_0.0_0.0_0_3.77_L90.jpg,-0.671404182849976,POINT (608703.2554957555 239299.89434520202),trunk,9.558205252913206,90.90105165224841,1.6366668200388617,608703.1586436671,239298.10521063927,494.5,517.5,0.42920535173078994
1,16.528506787330315,508,460,-0.007812341060101109,-0.14735704899539792,16.349380446453853,19.0,423,499,517,PYsYSe5XFwu1heKlKLqHMw,608701.4375647025,239300.0101259249,608712.3981194124,239287.8788242044,93.34935760498047,318.35,317.9023858291394,PYsYSe5XFwu1heKlKLqHMw_0.0_0.0_0_318.35_L135.jpg,-0.447614170860553,POINT (608701.4375647025 239300.0101259249),trunk,13.782122171887474,43.902738359740965,1.6292536448285173,608703.1586436671,239298.10521063927,498.5,517.5,0.5113267358772494
0,8.936875,495,532,-0.03319093149711159,-0.28124549692441225,8.585749585921592,42.0,459,474,515,Dc5beH4ox4r7SMCZ_6oW6Q,608792.0547191703,239275.34991509095,608786.2430440476,239281.66968788908,94.29951477050781,139.3,137.39829970710767,Dc5beH4ox4r7SMCZ_6oW6Q_0.0_0.0_0_139.30_R45.jpg,-1.901700292892325,POINT (608792.0547191703 239275.34991509095),trunk,7.780439918731346,42.742613567488746,1.6458370157783861,608791.5096068174,239275.94268501486,474.0,516.0,0.637003131878522
1,8.364059196617335,450,550,-0.12050700969122453,-0.31139601553083457,7.961804619506546,53.0,468,424,476,o3P41CUyZ3ubfEAPvJQ56Q,608790.6446205807,239274.99591727872,608796.0148703723,239280.87390587822,94.31832885742188,229.32,222.4154569429507,o3P41CUyZ3ubfEAPvJQ56Q_0.0_0.0_0_229.32_R135.jpg,-6.904543057049276,POINT (608790.6446205807 239274.99591727872),trunk,6.679396597177186,52.240229196668224,1.6461653835407932,608791.5096068174,239275.94268501486,423.5,476.5,0.6805706544838467
0,8.936875,495,532,-0.03319093149711159,-0.28124549692441225,8.585749585921592,42.0,459,474,515,Dc5beH4ox4r7SMCZ_6oW6Q,608792.0547191703,239275.34991509095,608786.2430440476,239281.66968788908,94.29951477050781,139.3,137.39829970710767,Dc5beH4ox4r7SMCZ_6oW6Q_0.0_0.0_0_139.30_R45.jpg,-1.901700292892325,POINT (608792.0547191703 239275.34991509095),trunk,7.7352377410722335,42.742613567488746,1.6458370157783861,608791.4790095622,239275.9759572982,474.0,516.0,0.6333023220223514
0,7.482802547770702,919,595,0.6716368452210467,-0.3120604966494396,7.121405456505333,85.0,494,875,959,o3P41CUyZ3ubfEAPvJQ56Q,608791.1761149283,239275.64888325342,608796.0148703723,239280.87390587822,94.31832885742188,184.32,222.8019565966473,o3P41CUyZ3ubfEAPvJQ56Q_0.0_0.0_0_184.32_R90.jpg,38.481956596647294,POINT (608791.1761149283 239275.64888325342),trunk,6.6756223366468594,51.85372954297162,1.6461653835407932,608791.4790095622,239275.9759572982,876.5,961.5,0.6793488110740852
0,8.420588235294119,4,571,-0.7814766148726882,-0.2536846221595114,8.151081047941489,7.0,479,0,6,Dc5beH4ox4r7SMCZ_6oW6Q,608791.534076522,239275.4692768055,608786.2430440476,239281.66968788908,94.29951477050781,184.3,139.5246881796245,Dc5beH4ox4r7SMCZ_6oW6Q_0.0_0.0_0_184.30_R90.jpg,-44.77531182037549,POINT (608791.534076522 239275.4692768055),trunk,7.811087262334434,44.86900204000557,1.6458370157783861,608791.3133796414,239275.72790522844,0.5,7.5,0.053815200216314626
1,8.364059196617335,450,550,-0.12050700969122453,-0.31139601553083457,7.961804619506546,53.0,468,424,476,o3P41CUyZ3ubfEAPvJQ56Q,608790.6446205807,239274.99591727872,608796.0148703723,239280.87390587822,94.31832885742188,229.32,222.4154569429507,o3P41CUyZ3ubfEAPvJQ56Q_0.0_0.0_0_229.32_R135.jpg,-6.904543057049276,POINT (608790.6446205807 239274.99591727872),trunk,6.970318341357102,52.240229196668224,1.6461653835407932,608791.3133796414,239275.72790522844,423.5,476.5,0.7102129730615132
1,12.493562231759658,378,488,-0.2559773030130055,-0.19403412056258912,12.25911262819673,45.0,437,356,400,Dc5beH4ox4r7SMCZ_6oW6Q,608793.2102175365,239291.75652763233,608786.2430440476,239281.66968788908,94.29951477050781,49.3,34.633580886213366,Dc5beH4ox4r7SMCZ_6oW6Q_0.0_0.0_0_49.30_L45.jpg,-14.666419113786626,POINT (608793.2102175365 239291.75652763233),trunk,11.162491687131645,60.022105253405556,1.6458370157783861,608792.5869792501,239290.85422417635,355.5,400.5,0.9175160427336306
0,11.042344045368619,716,493,0.37915866903344175,-0.19525075966676889,10.83252901688853,52.0,439,690,741,o3P41CUyZ3ubfEAPvJQ56Q,608792.4960447395,239291.11898035664,608796.0148703723,239280.87390587822,94.31832885742188,319.32,341.0441915014138,o3P41CUyZ3ubfEAPvJQ56Q_0.0_0.0_0_319.32_L135.jpg,21.724191501413834,POINT (608792.4960447395 239291.11898035664),trunk,10.552591666368171,66.3885053617949,1.6461653835407932,608792.5869792501,239290.85422417635,690.0,742.0,0.924308905744893
1,12.493562231759658,378,488,-0.2559773030130055,-0.19403412056258912,12.25911262819673,45.0,437,356,400,Dc5beH4ox4r7SMCZ_6oW6Q,608793.2102175365,239291.75652763233,608786.2430440476,239281.66968788908,94.29951477050781,49.3,34.633580886213366,Dc5beH4ox4r7SMCZ_6oW6Q_0.0_0.0_0_49.30_L45.jpg,-14.666419113786626,POINT (608793.2102175365 239291.75652763233),trunk,11.103284653867897,60.022105253405556,1.6458370157783861,608792.5533303487,239290.80550842715,355.5,400.5,0.9126494408686745
0,11.444836272040304,289,496,-0.4107699222037261,-0.1979272211079084,11.221390375994616,52.0,442,264,315,o3P41CUyZ3ubfEAPvJQ56Q,608792.3216843174,239291.47013061796,608796.0148703723,239280.87390587822,94.31832885742188,4.32,-19.21538289319067,o3P41CUyZ3ubfEAPvJQ56Q_0.0_0.0_0_4.32_L90.jpg,-23.53538289319067,POINT (608792.3216843174 239291.47013061796),trunk,10.517556204965528,66.1289309671904,1.6461653835407932,608792.5533303487,239290.80550842715,263.0,315.0,0.8973558190414168
1,5.523741007194246,920,713,0.6728325475937631,-0.46567304112235575,4.935570613313864,138.0,554,847,984,DxbjbJpKHB9Sut2ACVUoww,609315.8869588904,239234.61651963397,609315.7181936391,239239.5492040521,94.49480438232422,139.49,178.04046529615772,DxbjbJpKHB9Sut2ACVUoww_0.0_0.0_0_139.49_R45.jpg,38.55046529615772,POINT (609315.8869588904 239234.61651963397),trunk,5.43754513607652,81.72723877992246,1.649245462499524,609315.9041232393,239234.11483865304,851.0,989.0,0.8971677482720283
0,9.269565217391307,659,504,0.27958898268469023,-0.2215751968417141,9.042947374720024,49.0,461,633,681,vFu4cCea3kkheGt941HrBA,609317.086250725,239234.66659457528,609325.2805610035,239238.49127446793,93.95994567871094,228.96,244.97926870618903,vFu4cCea3kkheGt941HrBA_0.0_0.0_0_228.96_R135.jpg,16.019268706189003,POINT (609317.086250725 239234.66659457528),trunk,10.347500934372537,31.33395781004623,1.639910417088524,609315.9041232393,239234.11483865304,634.5,683.5,0.9141275396329499
1,5.664066852367687,443,648,-0.1339585408335374,-0.47241319335226056,5.043697418773813,91.0,536,402,492,DxbjbJpKHB9Sut2ACVUoww,609315.998444798,239234.5132986777,609315.7181936391,239239.5492040521,94.49480438232422,184.49,176.81474098050742,DxbjbJpKHB9Sut2ACVUoww_0.0_0.0_0_184.49_R90.jpg,-7.675259019492594,POINT (609315.998444798 239234.5132986777),trunk,5.38969423438325,80.50151446427216,1.649245462499524,609316.0176699816,239234.16783639506,397.5,488.5,0.9374108343794598
0,9.269565217391307,659,504,0.27958898268469023,-0.2215751968417141,9.042947374720024,49.0,461,633,681,vFu4cCea3kkheGt941HrBA,609317.086250725,239234.66659457528,609325.2805610035,239238.49127446793,93.95994567871094,228.96,244.97926870618903,vFu4cCea3kkheGt941HrBA_0.0_0.0_0_228.96_R135.jpg,16.019268706189003,POINT (609317.086250725 239234.66659457528),trunk,10.2221948158258,31.33395781004623,1.639910417088524,609316.0176699816,239234.16783639506,634.5,683.5,0.9030576422176635
0,11.291056910569104,272,501,-0.4383365598579577,-0.20403232827417198,11.056852301289542,23.0,443,261,283,DxbjbJpKHB9Sut2ACVUoww,609311.8234467072,239249.897388876,609315.7181936391,239239.5492040521,94.49480438232422,4.49,-20.624834886144555,DxbjbJpKHB9Sut2ACVUoww_0.0_0.0_0_4.49_L90.jpg,-25.114834886144557,POINT (609311.8234467072 239249.897388876),trunk,9.19494589697813,116.93806140237982,1.649245462499524,609312.4792983057,239248.15481774713,260.5,283.5,0.3386127347645265
0,15.100000000000003,404,443,-0.20788992720226293,-0.11227900853697016,15.004920301804022,13.0,416,398,410,vFu4cCea3kkheGt941HrBA,609313.3047919322,239247.5316609871,609325.2805610035,239238.49127446793,93.95994567871094,318.96,307.04878456802834,vFu4cCea3kkheGt941HrBA_0.0_0.0_0_318.96_L135.jpg,-11.911215431971591,POINT (609313.3047919322 239247.5316609871),trunk,16.03921430015923,30.735558051793078,1.639910417088524,609312.4792983057,239248.15481774713,397.5,410.5,0.389871103236107
7,18.878125,641,441,0.2468160519641028,-0.10753788831272743,18.769073084054636,10.0,413,637,646,DxbjbJpKHB9Sut2ACVUoww,609332.5344613387,239247.8853449512,609315.7181936391,239239.5492040521,94.49480438232422,49.49,63.6315180936247,DxbjbJpKHB9Sut2ACVUoww_0.0_0.0_0_49.49_L45.jpg,14.141518093624704,POINT (609332.5344613387 239247.8853449512),trunk,17.609144019565196,32.68170842261056,1.649245462499524,609331.4952156831,239247.37017128913,636.0,646.0,0.323387194200602
1,12.06917293233083,820,497,0.5415676053918449,-0.18691331592814225,11.85895815933717,21.0,441,810,830,vFu4cCea3kkheGt941HrBA,609332.0808060748,239248.2068061361,609325.2805610035,239238.49127446793,93.95994567871094,3.96,34.98953810995912,vFu4cCea3kkheGt941HrBA_0.0_0.0_0_3.96_L90.jpg,31.02953810995912,POINT (609332.0808060748 239248.2068061361),trunk,10.837746147095716,118.67631159372385,1.639910417088524,609331.4952156831,239247.37017128913,809.5,830.5,0.3263898694131073
1,9.966183574879228,395,520,-0.2246581348975095,-0.2533842267041215,9.647959384294978,40.0,453,377,416,FHlzZb99FG0nOvgbM2-f5A,608680.2273696392,239285.3088178313,608672.5873010069,239291.20054691317,95.51122283935547,140.51,127.63803703709198,FHlzZb99FG0nOvgbM2-f5A_0.0_0.0_0_140.51_R45.jpg,-12.87196296290801,POINT (608680.2273696392 239285.3088178313),trunk,9.417265700375241,31.972334746151546,1.66698531115276,608680.0446869072,239285.44969577578,375.0,415.0,0.6987803125944099
1,6.592903225806452,745,627,0.4270688642913885,-0.4077693502334515,6.052335914648932,61.0,506,718,786,S6VvURx_l3uEgRQ4y0ukKA,608679.7483241758,239284.9250059254,608682.7248891295,239290.19480963147,94.99122619628906,184.99,209.45924348534186,S6VvURx_l3uEgRQ4y0ukKA_0.0_0.0_0_184.99_R90.jpg,24.469243485341874,POINT (608679.7483241758 239284.9250059254),trunk,5.449732971046111,66.20645880559857,1.6579096576319334,608680.0446869072,239285.44969577578,714.5,775.5,0.537505709280906
1,10.245454545454546,338,506,-0.3275984409505308,-0.22189395924873412,9.99426039702284,18.0,446,269,345,FklLqj4INt_AxUURKF_BYg,608876.3597584127,239269.8141672601,608867.2366553734,239273.89512692875,42.87055206298828,132.87,114.09999195846888,FklLqj4INt_AxUURKF_BYg_0.0_0.0_0_132.87_R90.jpg,-18.77000804153113,POINT (608876.3597584127 239269.8141672601),trunk,9.726565870582647,38.749926776768746,0.748232285646793,608876.1153976845,239269.92347505502,329.0,347.0,0.30651621896291364
2,7.621757322175732,176,578,-0.5807563535676703,-0.3067827544344241,7.265898144260366,26.0,482,164,189,KG1jGP8jH_TzU8Um6J5cfg,608876.0348632745,239269.59793150844,608877.7797340439,239276.65120747362,92.16793060302734,227.17,193.89511201516507,KG1jGP8jH_TzU8Um6J5cfg_0.0_0.0_0_227.17_R135.jpg,-33.27488798483492,POINT (608876.0348632745 239269.59793150844),trunk,6.930541033220487,61.45495316653506,1.6086338537724698,608876.1153976845,239269.92347505502,163.0,189.0,0.2459933411702938
2,23.21232876712329,665,423,0.2903813333402498,-0.07285375259733545,23.150754327070377,16.0,405,658,673,FklLqj4INt_AxUURKF_BYg,608855.489414095,239293.84405542782,608867.2366553734,239273.89512692875,42.87055206298828,312.87,329.50762484977776,FklLqj4INt_AxUURKF_BYg_0.0_0.0_0_312.87_L90.jpg,16.63762484977781,POINT (608855.489414095 239293.84405542782),trunk,22.169573335586605,105.84244033192238,0.748232285646793,608855.9872885782,239292.99857500987,657.0,673.0,0.6359512913783133
2,28.72753623188406,419,419,-0.17968161942290925,-0.06715768664665835,28.662777757800715,13.0,402,413,425,KG1jGP8jH_TzU8Um6J5cfg,608854.8510438959,239293.8509166831,608877.7797340439,239276.65120747362,92.16793060302734,317.17,306.87500155099144,KG1jGP8jH_TzU8Um6J5cfg_0.0_0.0_0_317.17_L135.jpg,-10.29499844900858,POINT (608854.8510438959 239293.8509166831),trunk,27.242377002429357,51.52493636929131,1.6086338537724698,608855.9872885782,239292.99857500987,412.5,425.5,0.6695611499008107
1,23.18051948051948,233,427,-0.4989361002961456,-0.07361276429818472,23.117742084301447,16.0,406,225,240,FklLqj4INt_AxUURKF_BYg,608855.428181831,239293.76948104845,608867.2366553734,239273.89512692875,42.87055206298828,357.87,329.2830672063149,FklLqj4INt_AxUURKF_BYg_0.0_0.0_0_357.87_L45.jpg,-28.586932793685087,POINT (608855.428181831 239293.76948104845),trunk,22.380125745959734,106.06699797538522,0.748232285646793,608855.8049540514,239293.1353512853,225.0,241.0,0.5392372766536236
2,28.72753623188406,419,419,-0.17968161942290925,-0.06715768664665835,28.662777757800715,13.0,402,413,425,KG1jGP8jH_TzU8Um6J5cfg,608854.8510438959,239293.8509166831,608877.7797340439,239276.65120747362,92.16793060302734,317.17,306.87500155099144,KG1jGP8jH_TzU8Um6J5cfg_0.0_0.0_0_317.17_L135.jpg,-10.29499844900858,POINT (608854.8510438959 239293.8509166831),trunk,27.47031038997569,51.52493636929131,1.6086338537724698,608855.8049540514,239293.1353512853,412.5,425.5,0.6751632800325793
0,18.27853403141361,786,438,0.49137547765310186,-0.09272353003511061,18.200014066212542,26.0,412,773,798,FklLqj4INt_AxUURKF_BYg,608875.2217938383,239290.2498839036,608867.2366553734,239273.89512692875,42.87055206298828,357.87,386.0237410257476,FklLqj4INt_AxUURKF_BYg_0.0_0.0_0_357.87_L45.jpg,28.153741025747635,POINT (608875.2217938383 239290.2498839036),trunk,18.522904548911658,49.326324155952534,0.748232285646793,608875.3634599493,239290.54003727133,773.0,799.0,0.7311439892170147
